P MQUA	0.0
P AR	0.0
P OH	0.0
P NN	0.0
QUA PRO	0.00018877143110953185
QUA V	1.110420182997246e-05
QUA N	0.004885848805187883
QUA ADJ	1.110420182997246e-05
QUA DELM	1.110420182997246e-05
QUA CON	3.331260548991738e-05
QUA ADV	0.0
QUA P	0.001032690770187439
QUA QUA	0.0
QUA DET	9.993781646975215e-05
QUA SPEC	0.0003997512658790086
QUA IF	0.0
QUA DEFAULT	0.0
QUA MORP	0.0
QUA PP	0.0
QUA PS	0.0
QUA INT	0.0
QUA MQUA	0.0
QUA AR	0.0
QUA OH	0.0
QUA NN	0.0
DET PRO	4.441680731988984e-05
DET V	0.00013325042195966953
DET N	0.02015412632140002
DET ADJ	0.00013325042195966953
DET DELM	7.772941280980723e-05
DET CON	6.662521097983477e-05
DET ADV	2.220840365994492e-05
DET P	0.00011104201829972462
DET QUA	5.552100914986231e-05
DET DET	3.331260548991738e-05
DET SPEC	0.00036643866038909125
DET IF	0.0
DET DEFAULT	0.0
DET MORP	0.0
DET PP	0.0
DET PS	0.0
DET INT	0.0
DET MQUA	0.0
DET AR	0.0
DET OH	0.0
DET NN	0.0
SPEC PRO	0.0
SPEC V	1.110420182997246e-05
SPEC N	0.0023429865861241896
SPEC ADJ	3.331260548991738e-05
SPEC DELM	1.110420182997246e-05
SPEC CON	0.0
SPEC ADV	1.110420182997246e-05
SPEC P	5.552100914986231e-05
SPEC QUA	0.0
SPEC DET	0.0
SPEC SPEC	0.0
SPEC IF	0.0
SPEC DEFAULT	0.0
SPEC MORP	0.0
SPEC PP	0.0
SPEC PS	0.0
SPEC INT	0.0
SPEC MQUA	0.0
SPEC AR	0.0
SPEC OH	0.0
SPEC NN	0.0
IF PRO	0.00012214622012969708
IF V	0.000144354623789642
IF N	0.0007995025317580172
IF ADJ	6.662521097983477e-05
IF DELM	0.0
IF CON	2.220840365994492e-05
IF ADV	9.993781646975215e-05
IF P	0.0002331882384294217
IF QUA	4.441680731988984e-05
IF DET	0.000144354623789642
IF SPEC	0.0
IF IF	0.0
IF DEFAULT	0.0
IF MORP	0.0
IF PP	0.0
IF PS	0.0
IF INT	0.0
IF MQUA	0.0
IF AR	0.0
IF OH	0.0
IF NN	0.0
DEFAULT PRO	0.0
DEFAULT V	0.0
DEFAULT N	7.772941280980723e-05
DEFAULT ADJ	0.0
DEFAULT DELM	0.0
DEFAULT CON	0.0
DEFAULT ADV	0.0
DEFAULT P	1.110420182997246e-05
DEFAULT QUA	0.0
DEFAULT DET	0.0
DEFAULT SPEC	0.0
DEFAULT IF	0.0
DEFAULT DEFAULT	0.0
DEFAULT MORP	0.0
DEFAULT PP	0.0
DEFAULT PS	0.0
DEFAULT INT	0.0
DEFAULT MQUA	0.0
DEFAULT AR	0.0
DEFAULT OH	0.0
DEFAULT NN	0.0
MORP PRO	0.0
MORP V	5.552100914986231e-05
MORP N	0.000288709247579284
MORP ADJ	0.00011104201829972462
MORP DELM	0.00015545882561961445
MORP CON	5.552100914986231e-05
MORP ADV	1.110420182997246e-05
MORP P	0.00021097983476947677
MORP QUA	0.0
MORP DET	1.110420182997246e-05
MORP SPEC	0.0
MORP IF	0.0
MORP DEFAULT	0.0
MORP MORP	0.0
MORP PP	0.0
MORP PS	0.0
MORP INT	0.0
MORP MQUA	0.0
MORP AR	0.0
MORP OH	0.0
MORP NN	0.0
PP PRO	1.110420182997246e-05
PP V	0.00012214622012969708
PP N	0.00027760504574931156
PP ADJ	5.552100914986231e-05
PP DELM	0.0
PP CON	0.0
PP ADV	0.0
PP P	2.220840365994492e-05
PP QUA	0.0
PP DET	3.331260548991738e-05
PP SPEC	1.110420182997246e-05
PP IF	0.0
PP DEFAULT	0.0
PP MORP	0.0
PP PP	0.0
PP PS	0.0
PP INT	0.0
PP MQUA	0.0
PP AR	0.0
PP OH	0.0
PP NN	0.0
PS PRO	0.0
PS V	0.0
PS N	1.110420182997246e-05
PS ADJ	0.0
PS DELM	9.993781646975215e-05
PS CON	0.0
PS ADV	0.0
PS P	1.110420182997246e-05
PS QUA	0.0
PS DET	0.0
PS SPEC	0.0
PS IF	0.0
PS DEFAULT	0.0
PS MORP	0.0
PS PP	0.0
PS PS	0.0
PS INT	0.0
PS MQUA	0.0
PS AR	0.0
PS OH	0.0
PS NN	0.0
INT PRO	0.0
INT V	1.110420182997246e-05
INT N	2.220840365994492e-05
INT ADJ	0.0
INT DELM	3.331260548991738e-05
INT CON	0.0
INT ADV	0.0
INT P	1.110420182997246e-05
INT QUA	0.0
INT DET	0.0
INT SPEC	0.0
INT IF	0.0
INT DEFAULT	0.0
INT MORP	0.0
INT PP	0.0
INT PS	0.0
INT INT	0.0
INT MQUA	0.0
INT AR	0.0
INT OH	0.0
INT NN	0.0
MQUA PRO	1.110420182997246e-05
MQUA V	0.0
MQUA N	0.0
MQUA ADJ	0.0
MQUA DELM	1.110420182997246e-05
MQUA CON	0.0
MQUA ADV	0.0
MQUA P	0.0
MQUA QUA	0.0
MQUA DET	0.0
MQUA SPEC	0.0
MQUA IF	0.0
MQUA DEFAULT	0.0
MQUA MORP	0.0
MQUA PP	0.0
MQUA PS	0.0
MQUA INT	0.0
MQUA MQUA	0.0
MQUA AR	0.0
MQUA OH	0.0
MQUA NN	0.0
AR PRO	0.0
AR V	0.0
AR N	4.441680731988984e-05
AR ADJ	1.110420182997246e-05
AR DELM	0.000288709247579284
AR CON	0.0
AR ADV	1.110420182997246e-05
AR P	1.110420182997246e-05
AR QUA	1.110420182997246e-05
AR DET	0.0
AR SPEC	0.0
AR IF	0.0
AR DEFAULT	0.0
AR MORP	0.0
AR PP	0.0
AR PS	0.0
AR INT	0.0
AR MQUA	0.0
AR AR	0.0035200319801012704
AR OH	0.0
AR NN	0.0
OH PRO	0.0
OH V	0.0
OH N	9.993781646975215e-05
OH ADJ	0.0
OH DELM	5.552100914986231e-05
OH CON	3.331260548991738e-05
OH ADV	0.0
OH P	0.0
OH QUA	0.0
OH DET	0.0
OH SPEC	0.0
OH IF	0.0
OH DEFAULT	0.0
OH MORP	0.0
OH PP	0.0
OH PS	0.0
OH INT	0.0
OH MQUA	0.0
OH AR	0.0
OH OH	0.0
OH NN	0.0
NN PRO	0.0
NN V	0.0
NN N	0.0
NN ADJ	1.110420182997246e-05
NN DELM	0.0
NN CON	0.0
NN ADV	0.0
NN P	0.0
NN QUA	1.110420182997246e-05
NN DET	0.0
NN SPEC	0.0
NN IF	0.0
NN DEFAULT	0.0
NN MORP	0.0
NN PP	0.0
NN PS	0.0
NN INT	0.0
NN MQUA	0.0
NN AR	0.0
NN OH	0.0
NN NN	0.0
