IF OH	0.0
IF NN	0.0
DEFAULT PRO	0.0
DEFAULT V	0.0
DEFAULT N	0.00018936319861494346
DEFAULT ADJ	0.0
DEFAULT DELM	0.0
DEFAULT CON	0.0
DEFAULT ADV	0.0
DEFAULT P	9.302325581395348e-05
DEFAULT QUA	0.0
DEFAULT DET	0.0
DEFAULT SPEC	0.0
DEFAULT IF	0.0
DEFAULT DEFAULT	0.0
DEFAULT MORP	0.0
DEFAULT PP	0.0
DEFAULT PS	0.0
DEFAULT INT	0.0
DEFAULT MQUA	0.0
DEFAULT AR	0.0
DEFAULT OH	0.0
DEFAULT NN	0.0
MORP PRO	0.0
MORP V	0.0005434191935659167
MORP N	0.0007033490234269328
MORP ADJ	0.0011496895838123706
MORP DELM	0.0016151361329026304
MORP CON	0.0006341154090044388
MORP ADV	0.0005361930294906167
MORP P	0.0017674418604651163
MORP QUA	0.0
MORP DET	0.0005238344683080147
MORP SPEC	0.0
MORP IF	0.0
MORP DEFAULT	0.0
MORP MORP	0.0
MORP PP	0.0
MORP PS	0.0
MORP INT	0.0
MORP MQUA	0.0
MORP AR	0.0
MORP OH	0.0
MORP NN	0.0
PP PRO	0.00038255547054322876
PP V	0.0011955222258450168
PP N	0.0006762971379105124
PP ADJ	0.0005748447919061853
PP DELM	0.0
PP CON	0.0
PP ADV	0.0
PP P	0.00018604651162790697
PP QUA	0.0
PP DET	0.001571503404924044
PP SPEC	0.0045045045045045045
PP IF	0.0
PP DEFAULT	0.0
PP MORP	0.0
PP PP	0.0
PP PS	0.0
PP INT	0.0
PP MQUA	0.0
PP AR	0.0
PP OH	0.0
PP NN	0.0
PS PRO	0.0
PS V	0.0
PS N	2.7051885516420494e-05
PS ADJ	0.0
PS DELM	0.0010383017997231195
PS CON	0.0
PS ADV	0.0
PS P	9.302325581395348e-05
PS QUA	0.0
PS DET	0.0
PS SPEC	0.0
PS IF	0.0
PS DEFAULT	0.0
PS MORP	0.0
PS PP	0.0
PS PS	0.0
PS INT	0.0
PS MQUA	0.0
PS AR	0.0
PS OH	0.0
PS NN	0.0
INT PRO	0.0
INT V	0.00010868383871318335
INT N	5.410377103284099e-05
INT ADJ	0.0
INT DELM	0.00034610059990770653
INT CON	0.0
INT ADV	0.0
INT P	9.302325581395348e-05
INT QUA	0.0
INT DET	0.0
INT SPEC	0.0
INT IF	0.0
INT DEFAULT	0.0
INT MORP	0.0
INT PP	0.0
INT PS	0.0
INT INT	0.0
INT MQUA	0.0
INT AR	0.0
INT OH	0.0
INT NN	0.0
MQUA PRO	0.00038255547054322876
MQUA V	0.0
MQUA N	0.0
MQUA ADJ	0.0
MQUA DELM	0.00011536686663590217
MQUA CON	0.0
MQUA ADV	0.0
MQUA P	0.0
MQUA QUA	0.0
MQUA DET	0.0
MQUA SPEC	0.0
MQUA IF	0.0
MQUA DEFAULT	0.0
MQUA MORP	0.0
MQUA PP	0.0
MQUA PS	0.0
MQUA INT	0.0
MQUA MQUA	0.0
MQUA AR	0.0
MQUA OH	0.0
MQUA NN	0.0
AR PRO	0.0
AR V	0.0
AR N	0.00010820754206568198
AR ADJ	0.00011496895838123707
AR DELM	0.0029995385325334565
AR CON	0.0
AR ADV	0.0005361930294906167
AR P	9.302325581395348e-05
AR QUA	0.0016638935108153079
AR DET	0.0
AR SPEC	0.0
AR IF	0.0
AR DEFAULT	0.0
AR MORP	0.0
AR PP	0.0
AR PS	0.0
AR INT	0.0
AR MQUA	0.0
AR AR	0.9031339031339032
AR OH	0.0
AR NN	0.0
OH PRO	0.0
OH V	0.0
OH N	0.00024346696964778445
OH ADJ	0.0
OH DELM	0.0005768343331795108
OH CON	0.0003804692454026633
OH ADV	0.0
OH P	0.0
OH QUA	0.0
OH DET	0.0
OH SPEC	0.0
OH IF	0.0
OH DEFAULT	0.0
OH MORP	0.0
OH PP	0.0
OH PS	0.0
OH INT	0.0
OH MQUA	0.0
OH AR	0.0
OH OH	0.0
OH NN	0.0
NN PRO	0.0
NN V	0.0
NN N	0.0
NN ADJ	0.00011496895838123707
NN DELM	0.0
NN CON	0.0
NN ADV	0.0
NN P	0.0
NN QUA	0.0016638935108153079
NN DET	0.0
NN SPEC	0.0
NN IF	0.0
NN DEFAULT	0.0
NN MORP	0.0
NN PP	0.0
NN PS	0.0
NN INT	0.0
NN MQUA	0.0
NN AR	0.0
NN OH	0.0
NN NN	0.0
