فوتبال	0.0008988291
او	0.0008844861
بیشتر	0.0008749241
گزارش	0.0008653621
ارائه	0.0008605811
می‌تواند	0.0008605811
منطقه	0.0008510191
دست	0.0008510191
هزار	0.0008510191
حزب	0.0008366761
هیچ	0.0008318950
گفت‌وگو	0.0008318950
نسبت	0.0008271140
شرایط	0.0008223330
تومان	0.0008175520
گذشته	0.0008175520
بانک	0.0007984280
شورای	0.0008079900
تنها	0.0008079900
گرفته	0.0007984280
انقلاب	0.0007936470
بعد	0.0007936470
چرا	0.0007840850
همچنین	0.0007840850
تصریح	0.0007793040
برخی	0.0007649610
اینکه	0.0007649610
مختلف	0.0007649610
رییس	0.0007553990
حضور	0.0007553990
تولید	0.0007410559
قانون	0.0007410559
همین	0.0007506179
نه	0.0007506179
نظام	0.0007410559
میان	0.0007410559
این‌که	0.0007362749
داده	0.0007362749
دینی	0.0007267129
دلیل	0.0007267129
جهانی	0.0007219319
حتی	0.0007171509
علمی	0.0007075889
میلیارد	0.0007028079
نفت	0.0006980269
دارند	0.0006884649
افراد	0.0006980269
زمان	0.0006980269
باشگاه	0.0006932459
باشند	0.0006932459
قابل	0.0006932459
بحث	0.0006836839
انرژی	0.0006789029
کردن	0.0006789029
مطرح	0.0006789029
بررسی	0.0006789029
موضوع	0.0006741218
زمانی	0.0006645598
پاسخ	0.0006693408
تمام	0.0006693408
هیات	0.0006693408
رمضان	0.0006645598
فرهنگی	0.0006597788
زمینه	0.0006645598
مجلس	0.0006597788
جدید	0.0006502168
عضو	0.0006549978
مساله	0.0006454358
امروز	0.0006502168
ـ	0.0006502168
کردند	0.0006454358
کشاورزی	0.0006406548
سوی	0.0006406548
چنین	0.0006406548
میلیون	0.0006358738
‌	0.0005832827
عمومی	0.0006263118
شهر	0.0006310928
مدیریت	0.0006215308
یعنی	0.0006119688
پیدا	0.0006071878
بازی	0.0006024068
منابع	0.0005976258
امر	0.0005976258
مشکلات	0.0005976258
برنامه	0.0005928447
میزان	0.0005928447
شدن	0.0005880637
می	0.0005832827
قیمت	0.0005832827
حالی	0.0005832827
داریم	0.0005832827
روز	0.0005785017
البته	0.0005785017
جهان	0.0005737207
روی	0.0005785017
اعلام	0.0005785017
برابر	0.0005737207
طور	0.0005737207
بودند	0.0005689397
بلکه	0.0005737207
لازم	0.0005737207
تربیت	0.0005689397
حق	0.0005689397
ولی	0.0005689397
آینده	0.0005641587
بدون	0.0005593777
مرکزی	0.0005545967
حاضر	0.0005545967
رشد	0.0005498157
باشیم	0.0005545967
تقوای	0.0005498157
می‌کنیم	0.0005498157
سه	0.0005498157
پایان	0.0005498157
شرکت	0.0005450347
دیگری	0.0005450347
رعایت	0.0005450347
برنامه‌ریزی	0.0005450347
عمل	0.0005306917
دنبال	0.0005259107
خبرگزاری	0.0005259107
می‌دهد	0.0005211297
اساس	0.0005211297
راه	0.0005211297
مشخص	0.0005163487
گفته	0.0005163487
جهت	0.0005163487
کاهش	0.0004924436
هسته‌یی	0.0005115676
مناطق	0.0005115676
تعیین	0.0005115676
بنابراین	0.0005115676
ملت	0.0005067866
اول	0.0005067866
مسئولان	0.0005020056
خاطرنشان	0.0005020056
چون	0.0004972246
مدت	0.0004972246
نقش	0.0004972246
نتیجه	0.0004972246
جمهوری	0.0004924436
تراکم	0.0004924436
نیاز	0.0004924436
گفت‌وگوی	0.0004876626
قبل	0.0004876626
پرداخت	0.0004876626
نشان	0.0004876626
شکل	0.0004876626
خبرنگار	0.0004876626
کشورهای	0.0004876626
اقتصاد	0.0004828816
جمله	0.0004828816
می‌توان	0.0004828816
بودن	0.0004828816
رابطه	0.0004781006
حدود	0.0004733196
آیا	0.0004685386
چند	0.0004733196
زیر	0.0004637576
وارد	0.0004685386
زیادی	0.0004685386
مطالعات	0.0004637576
درباره	0.0004637576
توسط	0.0004637576
طی	0.0004637576
باعث	0.0004637576
فعالیت	0.0004637576
غیر	0.0004637576
دانشجویی	0.0004589766
ایرانی	0.0004589766
فرهنگ	0.0004589766
تهیه	0.0004589766
امکان	0.0004541956
2	0.0002677363
طریق	0.0004541956
کسی	0.0004541956
بازیکنان	0.0004494146
جام	0.0004494146
خبرنگاران	0.0004494146
بزرگ	0.0004494146
انسان	0.0004494146
تغییر	0.0004255095
بیش	0.0004494146
نفر	0.0004494146
انتخابات	0.0004446336
آقای	0.0004446336
دوم	0.0004446336
گرفت	0.0004398526
هدف	0.0004398526
سایر	0.0004350715
بدنی	0.0004350715
بودجه	0.0004350715
حرکت	0.0004350715
تلاش	0.0004350715
همان	0.0004350715
بسیاری	0.0004302905
آموزش	0.0004302905
مربوط	0.0004302905
فدراسیون	0.0004255095
استقلال	0.0004255095
شهردار	0.0004255095
مالی	0.0004255095
دهند	0.0004207285
حل	0.0004207285
ارتباط	0.0004207285
اهداف	0.0004207285
عدم	0.0004207285
فکر	0.0004159475
کل	0.0004159475
آغاز	0.0004159475
اصلی	0.0004159475
امور	0.0004111665
تمدن	0.0004063855
مهم	0.0004111665
کمک	0.0004111665
نوع	0.0004111665
هم‌چنین	0.0004063855
سیاست	0.0004016045
مصرف	0.0004063855
مشکل	0.0004016045
آب	0.0003920425
مشاور	0.0004016045
وقتی	0.0004016045
وضعیت	0.0003968235
می‌شوند	0.0004016045
گردشگری	0.0003920425
اجرای	0.0003920425
تامین	0.0003920425
گروه	0.0003920425
سطح	0.0003920425
ساخت	0.0003872615
دولتی	0.0003872615
شروع	0.0003872615
ماده	0.0003872615
تحت	0.0003872615
عامل	0.0003872615
پرسپولیس	0.0003681375
نشست	0.0003824805
دارای	0.0003824805
تشکیل	0.0003824805
بهره‌وری	0.0003776995
مشارکت	0.0003776995
کسانی	0.0003776995
واقع	0.0003776995
اطلاعات	0.0003729185
بیماران	0.0003776995
سوال	0.0003729185
فروش	0.0003729185
زمین	0.0003729185
خصوص	0.0003729185
حمایت	0.0003729185
مانند	0.0003729185
هستیم	0.0003729185
20	0.0003537944
جمع	0.0003633565
آزادی	0.0003681375
منظور	0.0003681375
پیروزی	0.0003633565
بسیج	0.0003585755
قرارداد	0.0003633565
جنگ	0.0003633565
جای	0.0003633565
طبیعی	0.0003585755
خدمات	0.0003585755
می‌گیرد	0.0003633565
تاریخ	0.0003585755
شوند	0.0003585755
جمعیت	0.0003537944
دور	0.0003537944
زیرا	0.0003537944
نباید	0.0003537944
اولین	0.0003537944
طول	0.0003537944
مدیر	0.0003490134
متر	0.0003490134
نگاه	0.0003490134
فضای	0.0003442324
کاری	0.0003490134
دانست	0.0003490134
پروژه	0.0003442324
حوزه	0.0003442324
گونه	0.0003442324
بخشی	0.0003442324
اقدام	0.0003442324
احزاب	0.0003394514
دنیا	0.0003394514
ورزش	0.0003394514
سیستم	0.0003394514
اساسی	0.0003346704
کنار	0.0003346704
حکومت	0.0003346704
تحقق	0.0003346704
خاص	0.0003346704
کم	0.0003346704
سخن	0.0003298894
سرمایه‌گذاری	0.0003298894
طرح‌های	0.0003298894
مناسب	0.0003298894
آنچه	0.0003298894
5	0.0002342693
تصویب	0.0003251084
دهیم	0.0003251084
بار	0.0003251084
موجود	0.0003251084
گاز	0.0003155464
کرمانشاه	0.0003203274
خصوصی	0.0003203274
بی	0.0003203274
پیشگیری	0.0003203274
اجرایی	0.0003203274
نام	0.0003203274
تعریف	0.0003203274
زندگی	0.0003203274
قدرت	0.0003155464
هنوز	0.0003155464
چشم	0.0003155464
همراه	0.0003155464
معاون	0.0003155464
مقابل	0.0003155464
تعداد	0.0003155464
استان	0.0003107654
مرحله	0.0003107654
این‌ها	0.0003107654
خوبی	0.0003107654
اختیار	0.0003107654
فعالیت‌های	0.0003107654
اصلاح	0.0003107654
چیزی	0.0003107654
گیرد	0.0003107654
3	0.0002008023
پیشرفت	0.0003107654
لیگ	0.0003059844
بند	0.0003059844
ویژه	0.0003059844
4	0.0002008023
فراهم	0.0003059844
اهمیت	0.0003059844
موجب	0.0003059844
متاسفانه	0.0003059844
بازار	0.0002964224
برنامه‌های	0.0003012034
طراحی	0.0002964224
شهری	0.0003012034
انتخاب	0.0003012034
اعتبار	0.0003012034
وزارت	0.0003012034
اعتقاد	0.0003012034
فرد	0.0003012034
خارج	0.0003012034
کامل	0.0003012034
اعتبارات	0.0002916414
مسیر	0.0002964224
ضمن	0.0002964224
صنعت	0.0002964224
شهرسازی	0.0002964224
شهرداری	0.0002964224
موارد	0.0002964224
نبود	0.0002964224
فقط	0.0002964224
فنی	0.0002916414
ریال	0.0002916414
ره	0.0002916414
راهبردی	0.0002916414
خدا	0.0002916414
اعتماد	0.0002916414
قطعا	0.0002916414
می‌توانند	0.0002916414
مهندس	0.0002916414
رای	0.0002868604
هزینه	0.0002868604
آزاد	0.0002868604
تسهیلات	0.0002868604
قانونی	0.0002868604
عملکرد	0.0002868604
تصمیم	0.0002868604
سر	0.0002820794
1	0.0001004011
علوم	0.0002820794
چگونه	0.0002820794
درباره‌ی	0.0002820794
دریافت	0.0002820794
می‌توانیم	0.0002772983
مفاهیم	0.0002772983
خارجی	0.0002772983
ورزشی	0.0002772983
کنید	0.0002772983
مسئولیت	0.0002772983
می‌رسد	0.0002772983
کلی	0.0002772983
چهار	0.0002725173
تدوین	0.0002772983
حاصل	0.0002772983
اضافه	0.0002772983
10	0.0002247073
اجرا	0.0002772983
لذا	0.0002772983
ایشان	0.0002725173
کسب	0.0002725173
سیاست‌های	0.0002725173
مسکن	0.0002677363
سمت	0.0002725173
مسئول	0.0002725173
جز	0.0002725173
نمی‌شود	0.0002725173
مثل	0.0002725173
تقوا	0.0002677363
مبارک	0.0002677363
منصوری	0.0002677363
فضایی	0.0002677363
عدالت	0.0002677363
کردیم	0.0002677363
رژیم	0.0002677363
دوره	0.0002677363
دهد	0.0002677363
حداقل	0.0002677363
فوق	0.0002677363
ای	0.0002629553
فرصت	0.0002629553
اخلاق	0.0002629553
اسناد	0.0002629553
جلسه	0.0002629553
بالا	0.0002629553
مدیران	0.0002629553
خاطر	0.0002629553
ممکن	0.0002629553
انتقال	0.0002486123
تایید	0.0002581743
می‌شد	0.0002581743
جایگاه	0.0002486123
علم	0.0002581743
کرده‌اند	0.0002581743
براساس	0.0002581743
بانکی	0.0002533933
برق	0.0002486123
می‌کنم	0.0002533933
معتقد	0.0002533933
نشده	0.0002486123
بهترین	0.0002533933
مهم‌ترین	0.0002533933
سرمایه	0.0002486123
عرصه	0.0002486123
نتایج	0.0002486123
محترم	0.0002486123
نمایندگان	0.0002486123
داشتند	0.0002486123
خدمت	0.0002486123
پرورش	0.0002486123
تمامی	0.0002486123
بیشتری	0.0002486123
مرکز	0.0002486123
سوم	0.0002486123
نقل	0.0002486123
انداز	0.0002438313
دوران	0.0002438313
رو	0.0002438313
نقد	0.0002438313
سعی	0.0002438313
فصل	0.0002438313
معنای	0.0002438313
تاثیر	0.0002438313
خوب	0.0002438313
تجربه	0.0002438313
تحقیقات	0.0002438313
علاوه	0.0002438313
فلسطین	0.0002390503
رهبری	0.0002390503
آمد	0.0002390503
حداکثر	0.0002390503
نظارت	0.0002390503
همواره	0.0002390503
شامل	0.0002390503
آمده	0.0002390503
درست	0.0002390503
تبدیل	0.0002390503
صهیونیسم	0.0002342693
برگزار	0.0002342693
راستا	0.0002342693
نداشته	0.0002342693
معادل	0.0002342693
واقعی	0.0002342693
گسترش	0.0002342693
ندارند	0.0002342693
پیشنهاد	0.0002342693
همه‌ی	0.0002342693
رسانه‌ها	0.0002342693
جدی	0.0002342693
می‌آید	0.0002342693
قبول	0.0002342693
بانک‌ها	0.0002294883
هفته	0.0002294883
کدام	0.0002294883
پول	0.0002294883
تخصصی	0.0002294883
گرفتن	0.0002294883
غرب	0.0002294883
روند	0.0002294883
خیلی	0.0002294883
حد	0.0002294883
علت	0.0002294883
کمتر	0.0002294883
واحد	0.0002247073
هماهنگی	0.0002294883
رویان	0.0002247073
صنفی	0.0002247073
نماینده	0.0002247073
وظایف	0.0002247073
فضا	0.0002247073
درآمد	0.0002247073
ساله	0.0002247073
ساعت	0.0002247073
دعوت	0.0002247073
مصوبات	0.0002247073
شدند	0.0002247073
حقوق	0.0002199263
عین	0.0002247073
6	0.0001721162
مواد	0.0002247073
نمی‌توان	0.0002247073
دیگران	0.0002247073
آسیا	0.0002199263
هولوکاست	0.0002199263
بتواند	0.0002199263
بازدید	0.0002199263
سرویس	0.0002199263
منافع	0.0002199263
چهارم	0.0002199263
رویکرد	0.0002199263
بین‌المللی	0.0002199263
دیده	0.0002199263
اصل	0.0002199263
فعال	0.0002199263
سو	0.0002199263
دادن	0.0002199263
شاید	0.0002199263
احساس	0.0002199263
پایین	0.0002199263
مادر	0.0002199263
بیماری	0.0002199263
روش	0.0002199263
کنترل	0.0002199263
وزیر	0.0002199263
رییس‌جمهور	0.0002055833
های	0.0002151453
آنان	0.0002151453
ترویج	0.0002103643
شرایطی	0.0002151453
آن‌جا	0.0002151453
علی	0.0002151453
آثار	0.0002103643
رسیده	0.0002151453
انسانی	0.0002151453
بهتر	0.0002151453
نیروی	0.0002151453
آسیب‌های	0.0002151453
نهاد	0.0002151453
مشترک	0.0002151453
رهیافت	0.0001912402
پرسش	0.0002103643
ارزیابی	0.0002103643
دستگاه‌های	0.0002103643
روشن	0.0002103643
نزدیک	0.0002103643
امنیت	0.0002103643
تحقیق	0.0002103643
پژوهشگاه	0.0002055833
سود	0.0002055833
طبق	0.0002055833
مبنی	0.0002055833
پیش‌بینی	0.0002055833
اجازه	0.0002055833
اتفاق	0.0002055833
ابعاد	0.0002055833
برخوردار	0.0002055833
اثر	0.0002055833
جلوگیری	0.0002055833
جدول	0.0002008023
معرفی	0.0001960212
اعتباری	0.0002008023
قالب	0.0002008023
رسیدن	0.0002008023
دفاع	0.0002008023
وظیفه	0.0002008023
دستگاه	0.0002008023
وقت	0.0002008023
دفتر	0.0002008023
هم‌اکنون	0.0002008023
سال‌های	0.0002008023
یافته	0.0002008023
خواهند	0.0002008023
برخورد	0.0002008023
درمان	0.0002008023
شهید	0.0002008023
پیگیری	0.0002008023
برگزاری	0.0002008023
قوانین	0.0002008023
شاهد	0.0002008023
اتمی	0.0001960212
الهی	0.0001960212
جریان	0.0001960212
می‌گویند	0.0001960212
طرف	0.0001960212
حفظ	0.0001960212
باز	0.0001960212
مجموعه	0.0001960212
نامه	0.0001960212
اختلاف	0.0001960212
اکنون	0.0001960212
دانشگاه‌ها	0.0001960212
15	0.0001960212
امکانات	0.0001960212
بروز	0.0001960212
دانش	0.0001912402
کاملا	0.0001960212
آموزشی	0.0001960212
نخواهد	0.0001960212
پژوهشکده	0.0001912402
یهود	0.0001912402
ارزش	0.0001912402
محصول	0.0001864592
بتوانیم	0.0001912402
دستگاه‌ها	0.0001912402
موفقیت	0.0001912402
داخل	0.0001912402
پزشکی	0.0001912402
مواجه	0.0001912402
اعضای	0.0001912402
خون	0.0001912402
خانواده	0.0001912402
نظریه	0.0001912402
اختلال‌های	0.0001864592
سیگنال	0.0001864592
موتلفه	0.0001864592
ایستگاه	0.0001864592
میدان	0.0001864592
رفاه	0.0001864592
سازی	0.0001864592
بخش‌های	0.0001864592
انتظار	0.0001864592
ضرورت	0.0001864592
تقویت	0.0001864592
متفاوت	0.0001864592
دستور	0.0001864592
درآمدهای	0.0001864592
کمیسیون	0.0001864592
‌1	0.0001386492
لحاظ	0.0001864592
خودکشی	0.0001768972
خواهیم	0.0001864592
تنظیم	0.0001864592
جبهه‌ی	0.0001816782
برنامه‌ی	0.0001816782
توسعه‌ی	0.0001816782
دلار	0.0001816782
تاریخی	0.0001816782
عالی	0.0001768972
الگوی	0.0001816782
حاکم	0.0001816782
احداث	0.0001816782
افرادی	0.0001816782
تفصیلی	0.0001816782
صنعتی	0.0001768972
بعضی	0.0001816782
می‌دهند	0.0001816782
مهندسی	0.0001816782
عوامل	0.0001816782
محیط	0.0001816782
دانشجو	0.0001816782
توان	0.0001816782
مراکز	0.0001816782
اخیر	0.0001816782
سیاستمداران	0.0001768972
اختلافات	0.0001768972
ظرفیت	0.0001768972
سفر	0.0001768972
روانشناسی	0.0000956201
اقدامات	0.0001768972
پنج	0.0001768972
مطالعه	0.0001768972
بزرگی	0.0001768972
درون	0.0001768972
یکدیگر	0.0001768972
همکاری	0.0001768972
آمریکا	0.0001721162
پرورشی	0.0001721162
فرآیند	0.0001721162
یادآور	0.0001721162
محقق	0.0001721162
امتیاز	0.0001721162
خاصی	0.0001721162
رسید	0.0001721162
جمهور	0.0001673352
نرخ	0.0001721162
کارشناسان	0.0001721162
ضوابط	0.0001721162
ورود	0.0001721162
متوسط	0.0001721162
بتوانند	0.0001721162
صورتی	0.0001721162
شناخت	0.0001673352
کوتاه	0.0001721162
می‌باشد	0.0001721162
وحدت	0.0001721162
حمل	0.0001721162
بگیرد	0.0001673352
تفکر	0.0001673352
پروژه‌های	0.0001673352
جاری	0.0001673352
پایه	0.0001673352
شرکت‌های	0.0001673352
چراکه	0.0001673352
رفت	0.0001673352
داخلی	0.0001673352
تبیین	0.0001673352
ثابت	0.0001673352
معماری	0.0001673352
اخذ	0.0001673352
تورم	0.0001673352
دانشگاه‌های	0.0001673352
اختصاص	0.0001673352
توضیح	0.0001673352
محل	0.0001673352
بازیکن	0.0001625542
اضطراب	0.0001625542
محمدی	0.0001625542
فن‌آوری	0.0001625542
اعتدال	0.0001625542
حزبی	0.0001625542
یارانه	0.0001625542
25	0.0001386492
ابراز	0.0001625542
آشنایی	0.0001577732
دبیر	0.0001673352
آورد	0.0001577732
صد	0.0001625542
نکته	0.0001625542
مشابه	0.0001625542
رسمی	0.0001625542
ساختار	0.0001625542
پی	0.0001625542
فکری	0.0001625542
افسردگی	0.0001577732
احترام	0.0001625542
اعمال	0.0001625542
همیشه	0.0001625542
امید	0.0001625542
رفتار	0.0001625542
ناشی	0.0001625542
مثال	0.0001625542
رفع	0.0001625542
کشاورزان	0.0001577732
تشکیلات	0.0001577732
صهیونیستی	0.0001577732
دید	0.0001577732
صرف	0.0001577732
کردم	0.0001577732
گروه‌های	0.0001577732
المللی	0.0001577732
ابتدای	0.0001577732
شفیق	0.0001577732
کارگاه	0.0001577732
نداریم	0.0001577732
بودیم	0.0001577732
خداوند	0.0001577732
اداره	0.0001577732
معاونت	0.0001577732
مجوز	0.0001577732
محسوب	0.0001577732
8	0.0001099631
کارشناسی	0.0001577732
شده‌اند	0.0001577732
مشاهده	0.0001577732
درک	0.0001577732
کشورها	0.0001577732
بدن	0.0001529922
بهره‌برداری	0.0001529922
جنبش	0.0001529922
هویت	0.0001529922
خاتمی	0.0001529922
اندیشه	0.0001529922
مربی	0.0001482112
سهم	0.0001529922
منتشر	0.0001529922
مثبت	0.0001529922
می‌کردند	0.0001529922
مثلا	0.0001529922
سلامت	0.0001529922
جا	0.0001529922
نمونه	0.0001529922
شرح	0.0001529922
مبانی	0.0001529922
نظرات	0.0001529922
منجر	0.0001529922
مصوبه	0.0001529922
مفهوم	0.0001482112
کلان	0.0001529922
دروغ	0.0001529922
جامعه‌ی	0.0001529922
تعامل	0.0001529922
50	0.0001529922
هزینه‌های	0.0001529922
مقام	0.0001529922
نداشت	0.0001529922
دچار	0.0001529922
بیمار	0.0001529922
صعود	0.0001434302
تیم‌های	0.0001482112
1387	0.0000669341
فراگیر	0.0001482112
دنیای	0.0001482112
استانی	0.0001482112
خط	0.0001482112
تبصره	0.0001434302
داشتیم	0.0001482112
گفتند	0.0001482112
موسسه	0.0001482112
همچون	0.0001482112
می‌رود	0.0001482112
بهره	0.0001482112
نمی‌تواند	0.0001482112
می‌گوید	0.0001482112
معنی	0.0001482112
سابقه	0.0001482112
عقیده	0.0001482112
گذاشته	0.0001482112
اشتغال	0.0001434302
ضعف	0.0001482112
فردی	0.0001482112
اثرات	0.0001482112
فراهانی	0.0001482112
منفی	0.0001482112
موثر	0.0001482112
روانی	0.0001434302
خانواده‌ها	0.0001482112
انجمن	0.0001482112
نهایت	0.0001482112
فنون	0.0001434302
دیدار	0.0001386492
کتاب	0.0001434302
قرآن	0.0001434302
پنجم	0.0001434302
اند	0.0001434302
عمرانی	0.0001434302
حساب	0.0001434302
موفق	0.0001434302
سند	0.0001434302
حوزه‌های	0.0001434302
عهده	0.0001434302
واقعیت	0.0001434302
هکتار	0.0001434302
سقف	0.0001434302
می‌گیرند	0.0001434302
ریاست	0.0001434302
انتظامی	0.0001434302
شدت	0.0001434302
نشود	0.0001434302
بشریت	0.0001434302
روابط	0.0001434302
چیست	0.0001434302
گروهی	0.0001434302
تاکنون	0.0001434302
رخ	0.0001434302
برشمرد	0.0001434302
کاشانی	0.0001386492
احمدی‌نژاد	0.0001386492
مواضع	0.0001386492
مسلمان	0.0001386492
جمعی	0.0001386492
امسال	0.0001386492
داشتن	0.0001386492
علیه	0.0001386492
صحبت	0.0001386492
بشر	0.0001386492
نقاط	0.0001386492
کننده	0.0001386492
این‌جا	0.0001434302
کس	0.0001386492
مبلغ	0.0001386492
یافت	0.0001386492
خبر	0.0001386492
زیست	0.0001386492
اساتید	0.0001386492
نیستند	0.0001386492
جرم	0.0001386492
جوانان	0.0001386492
‌2	0.0000860581
استاد	0.0001386492
پژوهشی	0.0001386492
تحصیلی	0.0001386492
محدود	0.0001386492
ساز	0.0001386492
جایی	0.0001386492
ترتیب	0.0001386492
کشوری	0.0001386492
نیازمند	0.0001386492
فضانوردان	0.0001338682
نفتی	0.0001338682
چارچوب	0.0001338682
عرضه	0.0001338682
حقیقت	0.0001338682
مجموع	0.0001338682
موسوی	0.0001338682
دادند	0.0001338682
40	0.0001338682
مشاوران	0.0001338682
متدولوژی	0.0001338682
مخالف	0.0001338682
کرده‌ایم	0.0001338682
معتقدم	0.0001338682
محمد	0.0001290872
متذکر	0.0001338682
وقوع	0.0001338682
قبلی	0.0001338682
صدور	0.0001338682
می‌خواهد	0.0001338682
مصوب	0.0001290872
نهایی	0.0001338682
علامه	0.0001338682
بهشتی	0.0001338682
صادر	0.0001338682
چیز	0.0001338682
پشت	0.0001338682
دانش‌آموزان	0.0001338682
گام	0.0001338682
جامعه‌شناسی	0.0001290872
ترویجی	0.0001290872
ارس	0.0001195252
نظامی	0.0001243062
مشکلی	0.0001290872
مسابقات	0.0001290872
200	0.0001243062
چشم‌انداز	0.0001290872
اصلا	0.0001290872
مسعود	0.0001290872
غمامی	0.0001290872
انتشار	0.0001290872
نباشد	0.0001290872
گسترده	0.0001290872
نقطه	0.0001290872
روزه	0.0001290872
ارسال	0.0001290872
نکرده	0.0001290872
حرف	0.0001290872
جذب	0.0001290872
گاه	0.0001290872
تحقیقاتی	0.0001290872
گاهی	0.0001290872
غربی	0.0001290872
فشار	0.0001290872
محور	0.0001290872
افکار	0.0001290872
خواند	0.0001290872
11	0.0001051821
فاصله	0.0001290872
مجله	0.0001195252
صفایی	0.0001243062
نهم	0.0001243062
احکام	0.0001243062
معنوی	0.0001243062
بشری	0.0001243062
تشکل	0.0001243062
شرط	0.0001243062
توزیع	0.0001243062
گفتم	0.0001243062
نمی‌توانیم	0.0001243062
دوستان	0.0001243062
سپس	0.0001243062
عملی	0.0001243062
فعالان	0.0001195252
اخلاقی	0.0001243062
سرزمین	0.0001243062
رقم	0.0001243062
7	0.0000860581
آخرین	0.0001243062
جمعیتی	0.0001243062
مقدار	0.0001243062
صرفا	0.0000860581
گونه‌ای	0.0001243062
نیازهای	0.0001243062
ابتدا	0.0001243062
می‌یابد	0.0001243062
جدا	0.0001243062
کلیه	0.0001243062
قتل	0.0001243062
رفتن	0.0001243062
زیاد	0.0001243062
نهضت	0.0001243062
مدیره	0.0001243062
تکمیل	0.0001243062
30	0.0001243062
فلاح	0.0001099631
اضطرابی	0.0001004011
مقالات	0.0001195252
صنایع	0.0001195252
متناسب	0.0001195252
یهودی	0.0001195252
300	0.0001195252
متن	0.0001195252
معنا	0.0001195252
مباحث	0.0001195252
پوشش	0.0001195252
شبیه	0.0001195252
یاد	0.0001195252
نظیر	0.0001195252
اندازه	0.0001195252
اولیه	0.0001195252
خرید	0.0001195252
مگر	0.0001195252
حقوقی	0.0001099631
یابد	0.0001195252
81	0.0000191240
توقف	0.0001195252
اتخاذ	0.0001195252
اصول	0.0001195252
طبقه	0.0001195252
گوناگون	0.0001195252
مقدس	0.0001195252
بالاتر	0.0001195252
مجاز	0.0001195252
کافی	0.0001195252
شخصیت	0.0001051821
خودشان	0.0001195252
همانند	0.0001195252
برسد	0.0001195252
آمار	0.0001195252
دقیق	0.0001195252
سرعت	0.0001195252
فعلی	0.0001195252
سلولی	0.0001147441
گل	0.0001147441
فرکانس	0.0001147441
گروه‌ها	0.0001147441
یهودیان	0.0001147441
انسان‌ها	0.0001147441
پیام	0.0001147441
روش‌های	0.0001147441
تحول	0.0001147441
اصفهان	0.0001147441
تفاوت	0.0001147441
ها	0.0001051821
نتیجه‌ی	0.0001147441
دیدگاه	0.0001147441
مذهبی	0.0001147441
مسائلی	0.0001147441
راستای	0.0001147441
13	0.0001147441
قطع	0.0001147441
اختلال	0.0001147441
خواست	0.0001147441
ساخته	0.0001147441
تصمیمات	0.0001147441
صاحب	0.0001147441
شمالی	0.0001147441
اطلاع	0.0001147441
‌7	0.0001099631
قضایی	0.0001147441
‌5	0.0000956201
دانشگاهی	0.0001147441
خلاف	0.0001147441
مستقیم	0.0001147441
عملا	0.0001147441
امروزه	0.0001147441
تقریبا	0.0001147441
توانایی	0.0001147441
دسته	0.0001147441
بازگشت	0.0001099631
بیمارستان	0.0001147441
مهدی	0.0001147441
